Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,lateInfoMsgCd
389650,KR7389650003,넥스트바이오메디컬,KOSDAQ,기술성장기업부,28800,1,150,0.52,28550,29400,28550,12246,354665950,238385836800,8277286,KSQ,ME005
354320,KR7354320004,알멕,KOSDAQ,기술성장기업부,37250,1,2400,6.89,35800,37550,35350,80417,2941849500,238078942250,6391381,KSQ,ME005
389260,KR7389260001,대명에너지,KOSDAQ,우량기업부,13030,3,0,0.0,13050,13210,13000,22188,289728985,233449714750,17916325,KSQ,ME005
043370,KR7043370006,피에이치에이,KOSDAQ,우량기업부,11110,2,-40,-0.36,11170,11200,11010,4672,51797190,233310000000,21000000,KSQ,ME005
045390,KR7045390002,대아티아이,KOSDAQ,우량기업부,3300,2,-30,-0.9,3330,3385,3150,1608910,5210446711,232562144100,70473377,KSQ,ME005
065710,KR7065710006,서호전기,KOSDAQ,우량기업부,45150,2,-50,-0.11,45500,45500,44900,5352,241311950,232522500000,5150000,KSQ,ME005
100120,KR7100120005,뷰웍스,KOSDAQ,우량기업부,25700,1,300,1.18,25450,26000,25450,9005,232067200,230565262700,8971411,KSQ,ME005
180400,KR7180400004,DXVX,KOSDAQ,관리종목(소속부없음),2330,1,10,0.43,2320,2340,2270,11896,27219895,229340576560,98429432,KSQ,ME005
243070,KR7243070000,휴온스,KOSDAQ,우량기업부,19030,2,-460,-2.36,19490,19600,18850,53797,1027091980,227973024950,11979665,KSQ,ME005
493280,KR7493280002,아이엠바이오로직스,KOSDAQ,기술성장기업부,15240,1,1340,9.64,13900,15750,13770,237683,3532571610,226109006760,14836549,KSQ,ME005
462350,KR7462350000,이노스페이스,KOSDAQ,기술성장기업부,6660,1,50,0.76,6630,6750,6570,116892,779348360,225651269520,33881572,KSQ,ME005
190510,KR7190510008,나무가,KOSDAQ,우량기업부,15990,3,0,0.0,16030,16110,15910,28528,456413730,225224218830,14085317,KSQ,ME005
036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,4230,1,300,7.63,4060,4490,4045,1123510,4882942549,223461399420,52827754,KSQ,ME005
481070,KR7481070001,에이유브랜즈,KOSDAQ,중견기업부,15580,2,-620,-3.83,15910,16200,15520,5670,89929450,223265295000,14330250,KSQ,ME005
200130,KR7200130003,콜마비앤에이치,KOSDAQ GLOBAL,우량기업부,7720,3,0,0.0,7760,7810,7700,12771,98773010,222147307760,28775558,KSQ,ME005
114190,KR7114190002,강원에너지,KOSDAQ,중견기업부,8500,1,10,0.12,8550,8620,8480,19449,165683300,222045823000,26123038,KSQ,ME005
215000,KR7215000001,골프존,KOSDAQ,우량기업부,35350,2,-300,-0.84,35350,35800,34950,22243,786087100,221835920250,6275415,KSQ,ME005
085910,KR7085910008,네오티스,KOSDAQ,중견기업부,16060,1,1950,13.82,14490,16850,14220,598734,9558147925,221544777080,13794818,KSQ,ME005
094480,KR7094480001,갤럭시아머니트리,KOSDAQ,우량기업부,5640,2,-40,-0.7,5780,5970,5630,393423,2283342580,221256286320,39229838,KSQ,ME005
023760,KR7023760002,한국캐피탈,KOSDAQ,우량기업부,1401,2,-10,-0.71,1412,1412,1399,45182,63285740,221084507988,157804788,KSQ,ME005
298830,KR7298830001,슈어소프트테크,KOSDAQ,우량기업부,4135,1,45,1.1,4120,4170,4070,67319,276819821,221050893365,53458499,KSQ,ME005
144510,KR7144510005,지씨셀,KOSDAQ,중견기업부,13990,2,-240,-1.69,14260,14330,13740,33567,466656930,221046812560,15800344,KSQ,ME005
0008Z0,KR70008Z0005,에스엔시스,KOSDAQ,벤처기업부,23400,1,50,0.21,23450,23850,23400,3389,79701700,220815597600,9436564,KSQ,ME005
125020,KR7125020008,티씨머티리얼즈,KOSDAQ,중견기업부,6280,1,10,0.16,6350,6550,6260,654213,4199152735,220042094000,35038550,KSQ,ME005
032580,KR7032580003,피델릭스,KOSDAQ,중견기업부,6630,1,80,1.22,6600,7140,6200,692595,4674965630,219665584320,33132064,KSQ,ME005
064850,KR7064850001,에프앤가이드,KOSDAQ,벤처기업부,19230,1,230,1.21,19180,19690,18900,18365,352092230,219420684360,11410332,KSQ,ME005
237880,KR7237880000,클리오,KOSDAQ,우량기업부,12130,2,-50,-0.41,12220,12330,12050,21373,259733830,219205511890,18071353,KSQ,ME005
241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,8230,1,160,1.98,8310,8360,7900,90341,745126830,218918000000,26600000,KSQ,ME005
462860,KR7462860008,더즌,KOSDAQ,벤처기업부,3050,2,-50,-1.61,3240,3265,3015,2434591,7611360127,218892714150,71768103,KSQ,ME005
307180,KR7307180000,아이엘,KOSDAQ,벤처기업부,5920,1,170,2.96,5820,6040,5720,157759,934334135,218540801920,36915676,KSQ,ME005
0001A0,KR70001A0001,덕양에너젠,KOSDAQ,중견기업부,8550,1,80,0.94,8530,8740,8490,24262,208468810,217759625100,25468962,KSQ,ME005
475400,KR7475400008,씨메스로보틱스,KOSDAQ,기술성장기업부,18440,2,-80,-0.43,18590,18680,18310,17949,331263920,217719125360,11806894,KSQ,ME005
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,10850,2,-70,-0.64,11300,11300,10820,5558,60564220,217407960000,20037600,KSQ,ME005
018310,KR7018310003,삼목에스폼,KOSDAQ,우량기업부,14760,1,60,0.41,14770,14900,14480,7261,106172010,216972000000,14700000,KSQ,ME005
416180,KR7416180008,신성에스티,KOSDAQ,벤처기업부,24000,1,150,0.63,24300,24350,23900,2767,66758000,216954672000,9039778,KSQ,ME005
064550,KR7064550007,바이오니아,KOSDAQ,중견기업부,8400,2,-130,-1.52,8550,8670,8260,219721,1842629280,216806444400,25810291,KSQ,ME005
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,4130,1,140,3.51,3965,4250,3905,488793,2022961423,215996625250,52299425,KSQ,ME005
243840,KR7243840006,신흥에스이씨,KOSDAQ,우량기업부,5570,1,50,0.91,5600,5810,5510,44431,247252310,214769368950,38558235,KSQ,ME005
290690,KR7290690007,아리바이오홀딩스,KOSDAQ,중견기업부,4000,1,70,1.78,3910,4075,3900,262914,1054235229,212291220000,53072805,KSQ,ME005
112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,10490,1,250,2.44,10450,10800,10370,87976,931568805,212119234100,20221090,KSQ,ME005
126730,KR7126730001,코칩,KOSDAQ,벤처기업부,24100,1,700,2.99,23650,24850,23550,385123,9371230425,211360036600,8770126,KSQ,ME005
382900,KR7382900009,범한퓨얼셀,KOSDAQ,벤처기업부,24100,2,-150,-0.62,24250,24400,23500,60845,1457690350,211140100000,8761000,KSQ,ME005
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,4600,1,60,1.32,4560,4620,4555,27700,126711749,209638840600,45573661,KSQ,ME005
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,18570,2,-130,-0.7,18710,18820,18510,38971,725353720,207929088510,11197043,KSQ,ME005
067080,KR7067080002,대화제약,KOSDAQ,중견기업부,11160,1,290,2.67,10950,11160,10950,21194,233735730,207761814000,18616650,KSQ,ME005
353810,KR7353810005,이지바이오,KOSDAQ,우량기업부,6280,1,10,0.16,6310,6310,6200,25407,158828520,207754457600,33081920,KSQ,ME005
049430,KR7049430002,코메론,KOSDAQ,우량기업부,22950,3,0,0.0,23000,23350,22800,13142,302526550,207651600000,9048000,KSQ,ME005
058970,KR7058970005,엠로,KOSDAQ,기술성장기업부,16760,1,330,2.01,16890,16970,16690,18957,318873520,207200427440,12362794,KSQ,ME005
061090,KR7061090007,세나테크놀로지,KOSDAQ,벤처기업부,37850,1,250,0.66,37750,38250,37650,1593,60278100,206946767500,5467550,KSQ,ME005
950170,KR8392080006,JTC,KOSDAQ,외국기업(소속부없음),4240,2,-30,-0.7,4270,4275,4200,11991,50751882,206798007600,48773115,KSQ,ME005
206640,KR7206640005,바디텍메드,KOSDAQ,우량기업부,9350,2,-100,-1.06,9440,9440,9250,14919,139142110,204839061350,21907921,KSQ,ME005
095500,KR7095500005,미래나노텍,KOSDAQ,우량기업부,6590,1,50,0.76,6620,6670,6560,21271,140458335,204355893410,31009999,KSQ,ME005
388050,KR7388050007,지투파워,KOSDAQ,우량기업부,10920,1,630,6.12,10350,11530,10300,1826231,20188737325,204307052040,18709437,KSQ,ME005
459510,KR7459510004,나우로보틱스,KOSDAQ,기술성장기업부,15740,2,-10,-0.06,15820,15870,15670,12054,189850235,204279732680,12978382,KSQ,ME005
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,9210,1,90,0.99,9120,9400,9020,42238,390694470,204065896320,22156992,KSQ,ME005
099430,KR7099430001,바이오플러스,KOSDAQ,우량기업부,3310,2,-5,-0.15,3310,3320,3270,47084,155221520,204030789820,61640722,KSQ,ME005
036190,KR7036190007,금화피에스시,KOSDAQ,우량기업부,33950,2,-50,-0.15,33550,34000,33550,1582,53388600,203700000000,6000000,KSQ,ME005
053300,KR7053300000,한국정보인증,KOSDAQ,우량기업부,5130,1,30,0.59,5120,5200,5100,66446,340670280,202969198980,39565146,KSQ,ME005
053030,KR7053030003,바이넥스,KOSDAQ,중견기업부,6090,2,-50,-0.81,6120,6230,6050,34210,208595840,199046704920,32684188,KSQ,ME005
078150,KR7078150000,HB테크놀러지,KOSDAQ,우량기업부,2085,1,20,0.97,2090,2130,2080,694975,1462646137,197911948830,94921798,KSQ,ME005
314930,KR7314930009,바이오다인,KOSDAQ,기술성장기업부,6640,2,-180,-2.64,6740,6790,6610,11375,75645070,197633643920,29764103,KSQ,ME005
304100,KR7304100001,솔트룩스,KOSDAQ,기술성장기업부,15520,1,610,4.09,15560,15860,15420,90286,1414095380,195456629600,12593855,KSQ,ME005
417030,KR7417030004,니어스랩,KOSDAQ,기술성장기업부,33750,2,-800,-2.32,33900,35100,32500,166790,5636074075,194992515000,5777556,KSQ,ME005
450950,KR7450950001,아스테라시스,KOSDAQ,벤처기업부,5170,1,20,0.39,5390,5390,5030,12977,66859440,194534650640,37627592,KSQ,ME005
217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,2055,2,-65,-3.07,2135,2135,2030,175901,364070100,193281276195,94054149,KSQ,ME005
123330,KR7123330003,제닉,KOSDAQ,우량기업부,24200,1,50,0.21,24250,24750,23500,132710,3197793750,192842056000,7968680,KSQ,ME005
452450,KR7452450000,피아이이,KOSDAQ,벤처기업부,5340,1,150,2.89,5210,5410,5210,156483,830234955,192392190000,36028500,KSQ,ME005
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,5660,1,90,1.62,5630,5810,5510,531676,3014064430,191621750780,33855433,KSQ,ME005
115450,KR7115450009,HLB테라퓨틱스,KOSDAQ,중견기업부,2010,3,0,0.0,2000,2035,1985,127995,256528724,190313420940,94683294,KSQ,ME005
024060,KR7024060006,흥구석유,KOSDAQ,중견기업부,12680,2,-170,-1.32,12270,12800,12250,644158,8067204305,190200000000,15000000,KSQ,ME005
484810,KR7484810007,티엑스알로보틱스,KOSDAQ,벤처기업부,12300,1,20,0.16,12400,12480,12280,35372,436826535,190046254500,15450915,KSQ,ME005
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,19130,1,630,3.41,18780,19180,18540,68011,1282260170,189882180050,9925885,KSQ,ME005
013120,KR7013120001,동원개발,KOSDAQ,우량기업부,2085,2,-5,-0.24,2075,2100,2075,14753,30733648,189334888500,90808100,KSQ,ME005
126600,KR7126600006,BGF에코머티리얼즈,KOSDAQ,우량기업부,3010,2,-55,-1.79,3065,3070,2995,13483,40823885,188928365990,62766899,KSQ,ME005
034810,KR7034810002,해성산업,KOSDAQ,중견기업부,5980,3,0,0.0,5980,5990,5930,5206,31007390,188849308960,31580152,KSQ,ME005
256840,KR7256840000,한국비엔씨,KOSDAQ,우량기업부,2760,2,-150,-5.15,2885,2885,2740,943696,2615916150,188769885360,68394886,KSQ,ME005
036560,KR7036560001,KZ정밀,KOSDAQ,우량기업부,11970,2,-90,-0.75,12090,12250,11970,5997,72042620,188527500000,15750000,KSQ,ME005
052330,KR7052330008,코텍,KOSDAQ,우량기업부,10560,2,-40,-0.38,10690,10690,10510,3162,33427470,187562379840,17761589,KSQ,ME005
042420,KR7042420000,네오위즈홀딩스,KOSDAQ,우량기업부,22950,1,300,1.32,22650,23100,22650,3567,81256850,186865394850,8142283,KSQ,ME005
194700,KR7194700001,노바렉스,KOSDAQ,우량기업부,10220,2,-10,-0.1,10380,10380,10150,13318,136362660,186564546560,18254848,KSQ,ME005
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,12050,1,150,1.26,11930,12230,11640,76992,922324775,186466881500,15474430,KSQ,ME005
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,24750,1,250,1.02,24500,24950,24500,1606,39520600,185625000000,7500000,KSQ,ME005
084850,KR7084850007,아이티엠반도체,KOSDAQ,중견기업부,8180,1,100,1.24,8140,8200,8030,14135,114451670,185546400120,22682934,KSQ,ME005
083310,KR7083310003,엘오티베큠,KOSDAQ,우량기업부,10410,1,100,0.97,10500,10600,10360,52433,549361035,185402443530,17810033,KSQ,ME005
143240,KR7143240000,사람인,KOSDAQ,우량기업부,17240,2,-40,-0.23,17290,17340,17140,2350,40495070,185032282440,10732731,KSQ,ME005
094820,KR7094820008,일진파워,KOSDAQ,우량기업부,12240,1,190,1.58,12160,12480,12030,52279,638030150,184563398160,15078709,KSQ,ME005
192440,KR7192440006,슈피겐코리아,KOSDAQ,우량기업부,29600,2,-100,-0.34,29950,30000,29600,743,22104925,184004344800,6216363,KSQ,ME005
108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,19010,2,-80,-0.42,19180,19180,18830,11600,219377710,181875000330,9567333,KSQ,ME005
149950,KR7149950008,아바텍,KOSDAQ,우량기업부,13300,1,960,7.78,12860,13390,12600,258126,3372843960,181780449900,13667703,KSQ,ME005
214180,KR7214180002,헥토이노베이션,KOSDAQ,우량기업부,13980,1,30,0.22,14100,14210,13960,19873,280420290,181647270660,12993367,KSQ,ME005
102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,13870,3,0,0.0,13920,14080,13840,11977,166764275,181566663610,13090603,KSQ,ME005
230240,KR7230240004,에치에프알,KOSDAQ,중견기업부,13570,1,510,3.91,13170,13700,12930,89460,1195446785,180603130000,13309000,KSQ,ME005
308430,KR7308430008,셀비온,KOSDAQ,기술성장기업부,13990,1,460,3.4,14100,14270,13590,11230,156675435,180544461490,12905251,KSQ,ME005
293780,KR7293780003,압타바이오,KOSDAQ,기술성장기업부,6410,1,100,1.58,6340,6590,6300,27392,176208530,180078726050,28093405,KSQ,ME005
464080,KR7464080001,에스오에스랩,KOSDAQ,기술성장기업부,9990,1,90,0.91,10030,10080,9770,41212,409645960,179955554310,18013569,KSQ,ME005
403850,KR7403850001,더핑크퐁컴퍼니,KOSDAQ,중견기업부,12520,2,-440,-3.4,12660,12660,12300,61493,766565090,179674645200,14351010,KSQ,ME005
176750,KR7176750008,듀켐바이오,KOSDAQ,기술성장기업부,6300,1,290,4.83,6650,6660,6260,118795,759223645,179478936000,28488720,KSQ,ME005
419530,KR7419530001,SAMG엔터,KOSDAQ,기술성장기업부,17570,1,200,1.15,17420,17650,17330,14207,248326950,179342911090,10207337,KSQ,ME005
067290,KR7067290007,JW신약,KOSDAQ,중견기업부,3200,2,-40,-1.23,3295,3310,3187,2690947,8735146551,179318729600,56037103,KSQ,ME005
318060,KR7318060001,그래피,KOSDAQ,기술성장기업부,15990,2,-70,-0.44,16060,16170,15880,18565,296934820,178882960230,11187177,KSQ,ME005
083930,KR7083930008,아바코,KOSDAQ,우량기업부,12090,1,270,2.28,11850,12150,11800,29661,355049615,177447940410,14677249,KSQ,ME005
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,12840,1,580,4.73,12420,14300,12400,2437479,32815393085,176860817880,13774207,KSQ,ME005
264850,KR7264850009,이랜시스,KOSDAQ,중견기업부,5780,3,0,0.0,5850,5870,5690,96574,558808950,175102857360,30294612,KSQ,ME005
082800,KR7082800004,비보존 제약,KOSDAQ,중견기업부,2880,1,5,0.17,2885,2920,2860,58857,170018469,174872638080,60719666,KSQ,ME005
068790,KR7068790005,DMS,KOSDAQ,우량기업부,7880,1,620,8.54,7290,8160,7290,158457,1255011725,174810897120,22184124,KSQ,ME005
138610,KR7138610001,나이벡,KOSDAQ,기술성장기업부,15330,1,480,3.23,15340,15600,15130,55820,859937865,174268266690,11367793,KSQ,ME005
005160,KR7005160007,동국산업,KOSDAQ,중견기업부,3205,2,-35,-1.08,3270,3275,3165,189684,608501737,173853564810,54244482,KSQ,ME005
405100,KR7405100009,큐알티,KOSDAQ,중견기업부,14130,1,180,1.29,14270,14360,14050,18948,269434770,173647823130,12289301,KSQ,ME005
054210,KR7054210000,이랜텍,KOSDAQ,우량기업부,6860,1,30,0.44,6860,6980,6770,57921,398150565,173497700600,25291210,KSQ,ME005
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,7790,1,70,0.91,7920,7920,7730,76869,599988670,173093800000,22220000,KSQ,ME005
270660,KR7270660004,에브리봇,KOSDAQ,벤처기업부,13520,1,90,0.67,13500,13630,13320,12245,165016170,171576682160,12690583,KSQ,ME005
092130,KR7092130004,이크레더블,KOSDAQ,중견기업부,14240,2,-30,-0.21,13850,14490,13850,2128,30054915,171500864000,12043600,KSQ,ME005
194480,KR7194480000,데브시스터즈,KOSDAQ,중견기업부,14070,2,-160,-1.12,14370,14370,14040,49567,700337030,171219940500,12169150,KSQ,ME005
340450,KR7340450006,지씨지놈,KOSDAQ,기술성장기업부,7230,1,460,6.79,6850,7480,6710,549255,3969978265,170995233390,23650793,KSQ,ME005
012860,KR7012860003,모베이스전자,KOSDAQ,우량기업부,2330,1,60,2.64,2305,2350,2285,162465,377442993,170633954810,73233457,KSQ,ME005
475040,KR7475040002,스트라드비젼,KOSDAQ,기술성장기업부,3170,2,-20,-0.63,3225,3315,3170,436308,1418329659,170626270740,53825322,KSQ,ME005
122990,KR7122990005,와이솔,KOSDAQ,중견기업부,6640,1,130,2.0,6510,6640,6510,20871,137496490,170303244560,25648079,KSQ,ME005
032940,KR7032940009,원익,KOSDAQ,우량기업부,9360,2,-90,-0.95,9550,9690,9270,174552,1643758045,170288174160,18193181,KSQ,ME005
0015G0,KR70015G0009,그린광학,KOSDAQ,기술성장기업부,14530,1,130,0.9,14800,14800,14330,24189,351063690,170037920730,11702541,KSQ,ME005
143160,KR7143160000,아이디스,KOSDAQ,우량기업부,15800,2,-110,-0.69,15920,16010,15800,226,3580760,169318962000,10716390,KSQ,ME005
039830,KR7039830005,오로라,KOSDAQ,우량기업부,15730,2,-690,-4.2,16480,16630,15620,39868,633965905,169300259700,10762890,KSQ,ME005
086820,KR7086820008,바이오솔루션,KOSDAQ,기술성장기업부,6520,1,170,2.68,6380,6790,6290,58415,384094885,169025034200,25924085,KSQ,ME005
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,5310,2,-40,-0.75,5460,5470,5280,362451,1942317610,169022827710,31831041,KSQ,ME005
049630,KR7049630007,재영솔루텍,KOSDAQ,우량기업부,7220,3,0,0.0,7350,7350,7210,101521,736776555,168696303580,23365139,KSQ,ME005
088800,KR7088800008,에이스테크,KOSDAQ,중견기업부,2230,2,-90,-3.88,2345,2345,2205,207977,468429040,168379347820,75506434,KSQ,ME005
357550,KR7357550003,석경에이티,KOSDAQ,기술성장기업부,30850,1,50,0.16,30800,30950,30600,841,25848950,168286750000,5455000,KSQ,ME005
0007C0,KR70007C0003,아크릴,KOSDAQ,기술성장기업부,20900,1,1840,9.65,19460,23600,19060,1314458,29033184910,167833771600,8030324,KSQ,ME005
489460,KR7489460006,바이오비쥬,KOSDAQ,벤처기업부,11370,1,10,0.09,11590,11590,11210,10406,118094990,167744873190,14753287,KSQ,ME005
038390,KR7038390001,레드캡투어,KOSDAQ,우량기업부,10010,1,50,0.5,10090,10100,9960,2482,24924710,167375428220,16720822,KSQ,ME005
118990,KR7118990001,모트렉스,KOSDAQ,우량기업부,6810,2,-10,-0.15,6820,6890,6780,39385,268689215,167099496510,24537371,KSQ,ME005
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,2985,1,15,0.51,2975,3015,2940,30168,89937185,166342766700,55726220,KSQ,ME005
051370,KR7051370005,인터플렉스,KOSDAQ,우량기업부,7130,1,870,13.9,6440,7800,6370,1941698,14244365345,166324875360,23327472,KSQ,ME005
289080,KR7289080004,SV인베스트먼트,KOSDAQ,중견기업부,2765,1,75,2.79,2690,2820,2690,788099,2176010797,166282214245,60138233,KSQ,ME005
119830,KR7119830008,아이텍,KOSDAQ,중견기업부,6260,1,70,1.13,6200,6330,6110,55644,346059690,166131235360,26538536,KSQ,ME005
104480,KR7104480009,티케이케미칼,KOSDAQ,중견기업부,1824,2,-11,-0.6,1820,1847,1820,77228,141651312,165793271616,90895434,KSQ,ME005
036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,2700,2,-165,-5.76,2870,2870,2690,271497,742536266,165687190200,61365626,KSQ,ME005
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,13210,1,320,2.48,13250,13390,13100,11899,157442250,165356016480,12517488,KSQ,ME005
388790,KR7388790008,라이콤,KOSDAQ,벤처기업부,5390,2,-10,-0.19,5430,5790,5060,875839,4764119325,165010322400,30614160,KSQ,ME005
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,21100,1,100,0.48,21400,21600,20600,78509,1645784950,164524085000,7797350,KSQ,ME005
474650,KR7474650009,링크솔루션,KOSDAQ,기술성장기업부,28550,1,550,1.96,28300,29350,28050,14134,405702450,164256201100,5753282,KSQ,ME005
